Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2024-10-19,Deeznuts,5.8,"Clean up crew",https://www.mountainproject.com/route/108301541/deeznuts,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Crossroads",2.6,1,TR,,Sport,,60,2100
2024-10-19,"Spoiler Bait",5.8,"Fun :)",https://www.mountainproject.com/route/119299656/spoiler-bait,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Crossroads",2.9,3,Lead,Onsight,Sport,,45,2100
2024-10-19,Boilerplate,5.8,"Very fun!",https://www.mountainproject.com/route/106876099/boilerplate,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Crossroads",3.4,3,Lead,Onsight,Sport,,50,2100
2024-10-19,Deeznuts,5.8,"Sandy, poor bolting",https://www.mountainproject.com/route/108301541/deeznuts,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Crossroads",2.6,1,Lead,Onsight,Sport,,60,2100
2024-10-19,Banjolero,5.10c,"Fun :) Bethany sent!!!!",https://www.mountainproject.com/route/107860456/banjolero,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Crossroads",3.3,3,Lead,Onsight,Sport,,65,3200
2024-10-19,"October Sky",5.11c,"Absolutely excellent",https://www.mountainproject.com/route/107974272/october-sky,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Crossroads",3.5,4,Lead,Onsight,Sport,,70,5200
2024-10-19,"Fairweather Friend",5.10c,"Very fub",https://www.mountainproject.com/route/111124957/fairweather-friend,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Crossroads",3.6,4,Lead,Onsight,Sport,,80,3200
2024-10-16,"Count Dooku",5.11d,"Warmup - screaming barfies lol, so cold",https://www.mountainproject.com/route/110429174/count-dooku,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Dark Side",3.6,4,Lead,,Sport,,85,5500
2024-10-16,"The Force",5.13a,"Not the best day. Really tired and poor skin. Really happy to get to climb on this line though. Beta improvements :)",https://www.mountainproject.com/route/106584648/the-force,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Dark Side",3.9,4,Lead,Fell/Hung,Sport,5.13a,75,8600
2024-10-13,"Creature Feature",5.9,"Kind of the only disappointing route at this cliff… the rest are stellar",https://www.mountainproject.com/route/105889536/creature-feature,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.2,3,Lead,Redpoint,Sport,5.9,70,2400
2024-10-13,"Count Floyd Show",5.11b,"So fun!",https://www.mountainproject.com/route/105889544/count-floyd-show,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.1,3,TR,,Sport,,70,4900
2024-10-13,"Count Floyd Show",5.11b,"I found this to be very underrated. I thought it was stellar and would do it again and again",https://www.mountainproject.com/route/105889544/count-floyd-show,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.1,3,Lead,Onsight,Sport,,70,4900
2024-10-13,"Creep Show",5.10d,,https://www.mountainproject.com/route/105889540/creep-show,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.5,3,TR,,Sport,,70,3500
2024-10-13,"Creep Show",5.10d,"Fun and flowy ",https://www.mountainproject.com/route/105889540/creep-show,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.5,3,Lead,Onsight,Sport,,70,3500
2024-10-13,Overlord,5.10b,"Quite cool! Just too short. Stellar rock and climbing",https://www.mountainproject.com/route/106149038/overlord,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",2.8,3,Lead,Onsight,Sport,,50,2900
2024-10-13,"Pogue Ethics",5.9+,Uh-mazing!,https://www.mountainproject.com/route/106149020/pogue-ethics,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.5,4,Lead,Onsight,Sport,,80,2500
2024-10-11,"No Country for Old Men",5.11b,,https://www.mountainproject.com/route/107073684/no-country-for-old-men,1,"Kentucky > Red River Gorge > Muir Valley > Bibliothek",2.9,2,Lead,Onsight,Sport,,65,4900
2024-10-11,"All The Pretty Horses",5.11c,,https://www.mountainproject.com/route/107073669/all-the-pretty-horses,1,"Kentucky > Red River Gorge > Muir Valley > Bibliothek",2.9,2,Lead,Onsight,Sport,,70,5200
2024-10-10,"The Force",5.13a,"World class - Louie gave me the beta for the boulder. I will send! ",https://www.mountainproject.com/route/106584648/the-force,3,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Dark Side",3.9,4,Lead,Fell/Hung,Sport,5.13a,75,8600
2024-10-10,"Count Dooku",5.11d,"absolutely 5 stars - amazing!",https://www.mountainproject.com/route/110429174/count-dooku,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Dark Side",3.6,4,Lead,Onsight,Sport,,85,5500
2024-10-08,"Extra Backup",5.12a,"Way underrated. 3.5 star climb ",https://www.mountainproject.com/route/109446737/extra-backup,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Drive-By Crag",2.8,3,Lead,Redpoint,Sport,,70,6600
2024-10-08,"Breakfast Burrito",5.10c/d,"Cooldown. 10*",https://www.mountainproject.com/route/106081922/breakfast-burrito,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Drive-By Crag",3.7,4,Lead,Redpoint,Sport,5.10d,80,3400
2024-10-08,"Fire and Brimstone",5.10d,"Warmup redemption 4 years later",https://www.mountainproject.com/route/106081931/fire-and-brimstone,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Drive-By Crag",3.6,4,Lead,Redpoint,Sport,5.10d,90,3500
2024-10-08,"Extra Backup",5.12a,"Flashed through crux and then relaxed and was off, have to keep concentration!",https://www.mountainproject.com/route/109446737/extra-backup,1,"Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Drive-By Crag",2.8,3,Lead,Fell/Hung,Sport,,70,6600
2024-10-07,"No Place Like Home",5.11c,"Just classic - position and rock quality!",https://www.mountainproject.com/route/105870227/no-place-like-home,1,"Kentucky > Red River Gorge > Natural Bridge Region > Emerald City",3.8,4,Lead,Redpoint,Sport,,100,5200
2024-10-07,"Ruby Slippers",5.10d,,https://www.mountainproject.com/route/105870235/ruby-slippers,1,"Kentucky > Red River Gorge > Natural Bridge Region > Emerald City",3.1,3,Lead,Redpoint,Sport,,70,3500
2024-10-07,"Diamond in the Rough",5.10c,,https://www.mountainproject.com/route/105860768/diamond-in-the-rough,1,"Kentucky > Red River Gorge > Natural Bridge Region > Emerald City",3.4,4,Lead,Redpoint,Sport,,80,3200
2024-10-07,"Yellow Brick Road",5.11b,"Really awesome! Would be all-time if 50 feet longer",https://www.mountainproject.com/route/105870649/yellow-brick-road,1,"Kentucky > Red River Gorge > Natural Bridge Region > Emerald City",3.7,4,Lead,Onsight,Sport,,50,4900
2024-10-06,Grumpalump,5.11d,"Really fun! Slopers in 85 degree heat, partial sun and high humidity = hard haha. Worth doing again for the send!

Rest on big hold between 3 and 4. Crux is at bolt 4 going to 5",https://www.mountainproject.com/route/108341815/grumpalump,1,"Kentucky > Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory",3.0,3,Lead,Fell/Hung,Sport,,50,5500
2024-10-06,Snozzberries,5.11d,"Amazing climbing!",https://www.mountainproject.com/route/108411358/snozzberries,1,"Kentucky > Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory",3.8,4,Lead,Onsight,Sport,,80,5500
2024-10-06,"Hip to the Jive",5.11b,"So fun!",https://www.mountainproject.com/route/107379148/hip-to-the-jive,1,"Kentucky > Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory",3.3,3,Lead,Onsight,Sport,,65,4900
2024-10-06,Loompa,5.10+,"Fun! Pumpy! I think oompa is the better and more flowy line of the 2 though ",https://www.mountainproject.com/route/106927842/loompa,1,"Kentucky > Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory",3.5,3,Lead,Onsight,Sport,,60,3300
2024-09-28,"Wayward Son",5.12c,"With Hans. Best climb I’ve ever done. All notes in phone notes. Fell on 1, 7, 8 and 11.

Added 2 approach pitches. Didn&#39;t do short last 5.10 pitch",https://www.mountainproject.com/route/117692102/wayward-son,14,"California > Yosemite National Park > Yosemite Valley > Valley South Side > O. Lost Brother",3.8,4,Lead,Fell/Hung,Trad,5.12+,1200,7200
2024-09-22,"No Holds Bard",V7,"Maybe the best boulder I’ve tried… incredible! Got pretty close multiple days on and this being the 3rd v7 I checked out on the day. It’ll go next session. And I LOVE it",https://www.mountainproject.com/route/106774238/no-holds-bard,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Sentinel Boulders > B-1 Boulder",4.0,4,Attempt,,Boulder,,15,20700
2024-09-22,"What's Next",V3,,https://www.mountainproject.com/route/117588394/whats-next,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Cathedral Boulders > Bogart Boulder",2.8,3,Send,,Boulder,,10,20300
2024-09-21,"Kor Workout",V2,,https://www.mountainproject.com/route/113442665/kor-workout,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder",2.5,2,,,Boulder,,8,20200
2024-09-21,"Kor Problem",V3,,https://www.mountainproject.com/route/107360640/kor-problem,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder",3.4,3,Send,,Boulder,,15,20300
2024-09-21,"Glass Pyramid Face",V1,,https://www.mountainproject.com/route/111637448/glass-pyramid-face,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > The Glass Pyramid",3.1,2,,,Boulder,,15,20100
2024-09-21,"The Glass Pyramid Arete",V0,,https://www.mountainproject.com/route/108987385/the-glass-pyramid-arete,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > The Glass Pyramid",2.7,2,,,Boulder,,15,20008
2024-09-21,Bi-Focal,V0,,https://www.mountainproject.com/route/116239133/bi-focal,3,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Cathedral Boulders > Bogart Boulder",2.4,2,Send,,Boulder,,10,20008
2024-09-21,"The Hexcentric",V7,"Incredible climbing. Come back!",https://www.mountainproject.com/route/106663071/the-hexcentric,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Cathedral Boulders > The Hex Boulder",3.7,4,Attempt,,Boulder,,15,20700
2024-09-21,"A Walk in the Park","V2 PG13","Very glad to flash this one… likely the best v2 on earth",https://www.mountainproject.com/route/120210339/a-walk-in-the-park,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Cathedral Boulders > Walk in the Park Boulder",4.0,4,Flash,,Boulder,,20,20200
2024-09-20,"Terracotta Warrior (China Doll extension)",5.10c,"Maybe I climbed this? Lol",https://www.mountainproject.com/route/118785536/terracotta-warrior-china-doll-extension,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Great Wall of China",2.8,-1,Lead,Onsight,Sport,,110,3200
2024-09-20,"Mandarin Orange",5.11b,,https://www.mountainproject.com/route/105912365/mandarin-orange,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Great Wall of China",3.2,3,Lead,Redpoint,Sport,,90,4900
2024-09-20,"Tsing Tao Extended",5.10b,,https://www.mountainproject.com/route/125159243/tsing-tao-extended,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Great Wall of China",3.2,2,Lead,Onsight,Sport,,,2900
2024-09-20,"From Chocolate to Morphine",5.11d,"Definitely one of the best in the gorge",https://www.mountainproject.com/route/105880524/from-chocolate-to-morphine,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Faulty Tower",3.8,3,Lead,Redpoint,Sport,5.11d,110,5500
2024-09-20,"Just Desserts",5.12c,"2 hung. 1 on long move off crimp and 1 using a sloper instead of pinch jug, because I thought it was x’ed… it was actually the worlds biggest tick lol.

Really cool, long moves on good holds. Really enjoyed. The last bolt to the anchor is CHOSS though",https://www.mountainproject.com/route/122556169/just-desserts,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Faulty Tower",3.5,2,Lead,Fell/Hung,Sport,,115,7200
2024-09-20,Lalaland,5.11c,,https://www.mountainproject.com/route/105880517/lalaland,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Faulty Tower",3.7,3,Lead,Redpoint,Sport,5.11c,110,5200
2024-09-15,"Gong Show",5.11d,"Led up to chockstone. Lowered. Toproped up to chockstone. Baffled Alex and I how to pass it!",https://www.mountainproject.com/route/114423315/gong-show,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.9,-1,TR,,Trad,,75,5500
2024-09-15,"Milky Way","5.10c PG13","Following up to gong show. Quite good! I’d love to do it again! 

Also - completely safe!!!",https://www.mountainproject.com/route/113027152/milky-way,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.0,3,TR,,Sport,,,3200
2024-09-15,Grainstem,5.11b,"Fell once with foot on knob - whoopsie",https://www.mountainproject.com/route/107193754/grainstem,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",2.7,2,TR,,Sport,,70,4900
2024-09-15,D.M.Z.,5.10a,,https://www.mountainproject.com/route/107591568/dmz,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.1,3,TR,,Trad,,70,2600
2024-09-15,"Main Attraction",5.8,,https://www.mountainproject.com/route/107591529/main-attraction,2,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",2.7,2,TR,,Trad,,300,2100
2024-09-15,Barracuda,5.11a,,https://www.mountainproject.com/route/107193739/barracuda,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.3,2,TR,,Sport,5.11-,70,4600
2024-09-14,"Royal Arches (5.10- or 5.7 A0)","5.10a A0","Led every pitch for Ashley’s bday. We are in agreement… most overrated climb ever. Mostly sideways walking. Worst climb I’ve done in Yosemite to date for sure. 

Tempting to give 1 star, however we got high off the ground I guess and the 7th “pitch” was super good!

Don’t do again. I didn’t enjoy it, and the rappelling sucked",https://www.mountainproject.com/route/105862881/royal-arches-510-or-57-a0,15,"California > Yosemite National Park > Yosemite Valley > Valley North Side > H. Royal Arches Area > Royal Arches > Central Royal Arches",3.4,2,Lead,Onsight,"Trad, Aid",,2000,2600
2024-09-12,"The Prow",5.12b,"1 pitch tr the crux. Fell right at the top of the 12b fingers.

Its really incredible climbing all the way. Worth toproping each time on the way down",https://www.mountainproject.com/route/107111901/the-prow,1,"California > Eastern Sierra > Bishop Area > Cardinal Pinnacle",4.0,-1,TR,,Trad,,450,6900
2024-09-09,"Bust a Gut",5.10a/b,"Immediately after lead. “Warmup. Not hard enough to get warm, needs to be harder. I did have fun though :)",https://www.mountainproject.com/route/118317732/bust-a-gut,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Planetarium / Gecko Wall",2.8,2,TR,,Sport,,80,2800
2024-09-09,"Bust a Gut",5.10a/b,"“Warmup” not good enough warmup. I barely pulled. No longer a good level of warmup ",https://www.mountainproject.com/route/118317732/bust-a-gut,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Planetarium / Gecko Wall",2.8,2,Lead,Redpoint,Sport,,80,2800
2024-09-09,Biohazard,5.12a,"Tried to get this in after Aristotle. Too dark, just pulled through to the top lol. Didn’t really like it. Not worth returning to",https://www.mountainproject.com/route/107264623/biohazard,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Planetarium / Gecko Wall",2.4,1,Lead,Fell/Hung,Sport,,40,6600
